id_version,NC,mWMC,mcBC
53ef4032831cff4e4590fafeb1b49b6010eb3a88,984,20.40752,0.15415016
0c1c1d07fd204f79a14710466485d5f2363b4fea,984,20.40752,0.15414861
04e874f99d78e81b59d843f886cf2479d7e838f8,978,20.404907,0.15217908
1829b31ac320626fe6680b0b913ef394a190d923,972,20.406378,0.15201885
da6712352d51f14b4c898193f08ee2723c6f6c11,970,20.306185,0.15156086
4b78bdc92d9b0164a58febd85f4de888f10bc36f,964,20.316391,0.15117566
72849257f604fef30ce9a99856c971dc56fb9dfe,960,20.301043,0.15085097
e14dd3eb76e01bd563c13426c83d2106ea74bcf2,960,20.265625,0.1510382
6ea213f75f1ededb028e2f269ac1945ea0bbe644,960,20.208334,0.15104212
15bdf0a5c9320fa8fc8d287781f0c1b67d924f67,959,20.137644,0.15130953
3ef722700ec826d8fcc10e8fd2cba9520d818df9,958,20.145094,0.15136322
2bce585349b64fd9d501cf50ee6ee8eeef0416b5,958,20.13048,0.15137656
53d9773917f35907c7172067196e35b413895195,958,20.090815,0.15141402
6533346353c761d9f238c4f6715dd4d206749973,958,20.088726,0.15142399
d214a252fabdb619a7472fb33337dfebd3bb42d2,956,20.10251,0.15167557
ce15179166804c81853844d0fed6bb17e5406128,955,20.087957,0.1518246
430a3c26543b66cdd5b4bc3fc665a76b16a8afa6,955,20.026178,0.15183021
528a804f022e77f88dde18e18a5bfd50fc2942d3,955,20.009424,0.1519454
62268448f768c2320b503d08c023aed0b881bfa6,950,19.98,0.15254085
24e9e9e509bb1b8530644f86703ac9cd5e651b61,950,19.98,0.15254085
c4352ca05ab4e47c6fad72f618b12d1c8e3843d8,950,19.98,0.15254085
f077361960ed7b411415335b9809900c2fd79520,950,19.98,0.15250804
473ea75dbbdde897d407c947fef377cd58e2d51d,950,19.98,0.15249509
e64aa256b80b1551381aed591ade958ac498c806,950,19.98,0.15249509
03025e6b1d5cac6c93a88956840ca27dfafcfad4,951,19.9653,0.15239944
80c0e6a8570c1fc9bf1aa3c0e8b55ffbf525fccb,951,19.9653,0.15235874
1dbab847f36ecb2044b88268d022dbd234857d25,951,19.96635,0.15235642
82a999d4af2592a028581428a96170509613e006,951,19.855942,0.15228201
26de0a3358eef6782752a9205abe9b75e4e9aaf1,951,19.839117,0.15234797
c23e09653b9390a9073bf3698e4974e303ec8090,948,19.75,0.15188782
2e1e5f5a1ccbcad97b8e23aa7346c181a5b6cb22,948,19.728903,0.15188761
27bdb6b8dc5de54107c94f759716c56af9c027c4,948,19.724684,0.1518874
57311e3dff4d678a85e3ebe39954a3c15875a5b5,948,19.724684,0.15186077
f8abb19660ddff86ca7b2ab0e04f627f72adde2b,948,19.722574,0.1518622
5b94c4eac9acf6b02bb2a85c4a509a512ec4adfb,948,19.704641,0.151986
05daf7b8e92b487bc25f7f51fb35daa5e00ed34b,948,19.704641,0.151986
0c7d4613b17ffd94bb011d4e84eb11b0f4f10908,946,19.664906,0.1514607
5e28d310dd959613bfc759a012fb8eceed728cc0,936,19.726496,0.15090835
e4f13a4eded2c3cc43b956d75773285a0d543553,936,19.717949,0.15091409
7622d0dff632d43ee04f607fa5a7ded521055cca,936,19.715813,0.15091823
2ea82354a370a374788b39704afcec75c3dc3823,936,19.65064,0.15092525
60f3b703adf3aad91b1c616c31bb10e909c4b72c,936,19.657051,0.15091567
21ce99b11a81093597d108e2feadd0d837dd9db9,936,19.657051,0.1508938
4d5c5a21c438f59d5a1b0aaa956d9fe8a2e16eca,936,19.657051,0.15089376
14df0b1d7cfde2cd62bf7f5bdd6ea403f42bb468,936,19.657051,0.15089352
47827dafc01ac20dab598de368e6165f22d5eef1,936,19.654915,0.15089697
0dfe351bbb1e07977c1f22fb747597512f275427,936,19.639957,0.1509063
45cd2102a53c08aef5a21731338374ecbfa8312f,935,19.621391,0.15110748
6a160f346948dd9473dadbba5937ac599a680f3f,935,19.631016,0.15109152
1895348ad1e6b49b410ee9daeea22a6dead6816d,931,19.66595,0.15153496
7f3af03057ee471d6264a7e57ab1d2c19f358ecd,931,19.662727,0.15153483
8f6c8c526bae698c754bf6676ab010d62e3ad14f,931,19.671322,0.15151499
0463502c408986f0320473cd6cfab1a136a60ea0,931,19.687433,0.15150681
34892823d2a8e6d64d4142975b87298949066043,931,19.706766,0.15150686
552b8ce9d69b04fcfc6306bacd93d1f3edf00657,925,19.72973,0.15230544
da6873ff97d760a06534e7a62325eb45d906a01c,923,19.64247,0.15325987
26cbd6a14606c462134585e84790f7f230fda887,922,19.638828,0.15351424
2eace788c7aece77aa64e96b1061c8fdd26f58cd,921,19.630836,0.15367581
dce02e6cd3ad56fd4b49e63eab84f66206eb1ddc,920,19.608696,0.15380092
b7a924ec2212f68bc684670934222ab0b89a137d,920,19.56739,0.15397722
87c4f4f8e8bda509ff7125ea644e9064cfcb17bb,920,19.543478,0.15400283
f3f56041f108f62df2234d045c6135cf03a6d6ba,920,19.481522,0.15425815
0cb6c3dcd6684de32944aee2a9ac98ae06d6a8df,920,19.43913,0.15437987
07590908439305889c2184d374011b8bb3db83ec,920,19.409782,0.15440768
b53fe6d34a98c1e206d76b042bcd07d3384d4013,917,19.430752,0.15432146
b8ba6e7815ab1f3d395751a3501328cb76b53872,917,19.411123,0.15439653
d91157e25dcc9ea87abd4ef3d27e5cd69eee0293,917,19.375135,0.1543785
6541a5ebb356d26aa9f02c83c208c7f68c259aec,917,19.344603,0.15448096
61623cbc5929d5cfbc0c5cb2cdee5fb29ee2eca3,915,19.3541,0.15467794
ea77788615c849d96f74e4e2725eb175db240d96,913,19.324205,0.15523215
c4bfd67815ff149682ed7f80faba27b5f15385d0,913,19.32311,0.15523577
86b6656186b62a6dafa2c4b8c61072188f1ad209,913,19.324205,0.1552279
6b832de0bb86bb473c817dde20cf1c9d8ddee6ea,913,19.337349,0.15522784
004db97e96bac3bf91b8d2050b3e88438486e3bc,912,19.337719,0.15535486
d4066b5363a1114f314a2de36377eb427be823d6,912,19.330044,0.15537779
e24fceb494194e72b6dd5ed3fd8bda7170d678be,912,19.288378,0.1553946
ef2156f0891aab5a69ee4e409c4f0bea0e7ef2df,912,19.27851,0.15539987
84244dd7fb33ea4a7fc1678d5e8163a828b9a44d,916,19.149563,0.15515529
a3d09f99e839a9098515aad530756a71841e4c2a,916,19.145197,0.1551547
0057bbca5bab4421bdec2e229e07517e1fd2276e,916,19.108078,0.15515955
1a87a91f3f11ac631dea4346bf0fd77e889f8563,914,19.098469,0.1550854
c33f0b60454ccbb78319d8efa616860aef546167,914,19.098469,0.15508501
a1a4a17ef762bf4e66f77cd766cb0ebc093df8bf,914,19.099562,0.15508498
ad9ae536865beb3a4d496861ce2515011bb5b232,914,19.086433,0.15508719
d254dfe5a3afe7eb56e88ca74368d15919b10af7,909,19.047304,0.1550315
ff181d1e6c05710a8a705f4e34803371d89c6b95,909,19.047304,0.15548366
738b6bc564beddbb40a46d3a5fad3089f7e43ea6,910,19.008791,0.15566573
4e415bfedb4bec0a9ee216dff33f46c1435ddf4f,910,18.923077,0.15626349
14f431bebca93d77988f5b0c5a3bbc137da9d0d5,910,18.903297,0.15652741
b475c7f6a83cd3d7e775218c85388e94736ca09f,909,18.90319,0.15649378
1578293384862b99399b074aa7d196e81ea7f6d9,910,18.917582,0.15638934
1ff05310b2fe002eab70bdcc1cd0bc7567f64e93,903,18.887043,0.15721765
f6aaee1e0eda54fa8cc6ee2c9f3960fecc97b21d,903,18.861572,0.15725935
